team1Name,team2Name,week,day,start,end,season,league,location
Sabrinaside Chiefs,South Shellyshire Rappers,32,1,1.5,3.5,2024,Junior,Josephmouth Hub Field #2
Port Rogerville Bulls,Annaland Bulls,32,1,14.0,16.0,2024,Junior,Arellanoport Facility Field #2
Ianshire Celtics,Adamchester Jacks,32,4,17.5,19.5,2024,Junior,East Amyland Arena Field #3
South Maryberg Westerners,Christopherland Hawks,32,2,20.0,22.0,2024,Junior,Gambleside Court Field #1
North Virginia Jacks,Port Beverly Sox,32,1,8.5,10.5,2024,Junior,Josephmouth Hub Field #5
Julieport Chiefs,Melanieville Hornets,32,1,10.5,12.5,2024,Junior,Josephmouth Hub Field #5
Mcphersonberg Sox,Berryville Jacks,32,2,9.0,11.0,2024,Junior,Ryanside Zone Field #1
West Stephanieshire Westerners,Monicafort Wolves,32,2,12.0,14.0,2024,Junior,Ryanside Zone Field #1
Port Lauraburgh Hawks,South Larryview Dolphins,32,1,12.5,14.5,2024,Junior,Josephmouth Hub Field #5
West Justin Grizzlies,North Benjamin Hornets,32,2,4.0,6.0,2024,Junior,Ryanside Zone Field #2
South Sarahaven Wolves,Ronaldton Pirates,32,2,16.0,18.0,2024,Junior,Ryanside Zone Field #2
Carltown Bucaneers,Jasontown Sox,32,1,10.0,12.0,2024,Junior,Arellanoport Facility Field #2
East Joshua Vikings,New Christinebury Robbers,32,2,15.5,17.5,2024,Junior,Ryanside Zone Field #3
Port Joannaland Robbers,Vincentberg Raptors,32,1,16.0,18.0,2024,Junior,Arellanoport Facility Field #2
New Phillip Hawks,West Dakota Hornets,32,2,14.0,16.0,2024,Junior,Ryanside Zone Field #1
Port Susanfort Bobcats,Wallacebury Americans,32,3,11.5,13.5,2024,Junior,East Amyland Arena Field #3
West Julie Vikings,Evelynport Eagles,32,1,4.5,6.5,2024,Junior,Josephmouth Hub Field #5
Williamsmouth Celtics,Anthonychester Sabres,32,1,3.5,5.5,2024,Junior,Port Royfort Field Field #4
New Breanna Bobcats,Ruizshire Raptors,32,2,6.0,8.0,2024,Junior,Ryanside Zone Field #2
Fisherburgh Westerners,Piercemouth Wolves,32,1,14.5,16.5,2024,Junior,Josephmouth Hub Field #5
Michaeltown Robbers,Port Kayla Vikings,32,1,21.5,23.5,2024,Junior,Josephmouth Hub Field #2
Randallstad Rappers,Websterchester Bears,32,3,13.5,15.5,2024,Junior,East Amyland Arena Field #3
North Gregory Hawks,New Anthony Warriors,32,1,21.0,23.0,2024,Junior,Josephmouth Hub Field #4
Cherylhaven Grizzlies,Port Crystal Robbers,32,1,5.5,7.5,2024,Junior,New Michelle Grounds Field #4
West Zacharymouth Wolves,Meltonton Pirates,32,1,12.0,14.0,2024,Junior,Arellanoport Facility Field #2
Hannahbury Hawks,North Danielle Bears,32,1,12.5,14.5,2024,Junior,Port Hannahshire Oasis Field #3
South Tami Bobcats,Port Anthonystad Dolphins,32,1,17.5,19.5,2024,Junior,Port Hannahshire Oasis Field #5
Melissaside Warriors,West Erichaven Bobcats,32,3,15.5,17.5,2024,Junior,East Amyland Arena Field #3
Jorgeland Eagles,Lake Rodney Hornets,32,1,1.5,3.5,2024,Junior,East Kevin Center Field #4
Kingport Bears,East Teresaburgh Chargers,32,1,8.5,10.5,2024,Junior,Arellanoport Facility Field #1
Victoriahaven Mavericks,South Jason Vikings,32,3,8.5,10.5,2024,Junior,East Amyland Arena Field #5
Raymondchester Robbers,New Antonioshire Westerners,32,1,16.5,18.5,2024,Junior,Josephmouth Hub Field #5
North Leroyborough Rappers,Bartonborough Mavericks,32,1,18.5,20.5,2024,Junior,Josephmouth Hub Field #5
Sabrinaside Chiefs,Nicholschester Mavericks,32,3,12.0,14.0,2024,Junior,East Amyland Arena Field #5
Port Rogerville Bulls,West George Jacks,32,1,21.5,23.5,2024,Junior,Andreville Place Field #4
Ianshire Celtics,South Shellyshire Rappers,32,2,8.0,10.0,2024,Junior,Ryanside Zone Field #2
South Maryberg Westerners,Annaland Bulls,32,3,0.5,2.5,2024,Junior,East Amyland Arena Field #1
North Virginia Jacks,Adamchester Jacks,32,1,9.0,11.0,2024,Junior,East Allisonstad Zone Field #2
Julieport Chiefs,Christopherland Hawks,32,1,7.5,9.5,2024,Junior,New Michelle Grounds Field #4
Mcphersonberg Sox,Port Beverly Sox,32,2,18.0,20.0,2024,Junior,Ryanside Zone Field #2
West Stephanieshire Westerners,Melanieville Hornets,32,2,10.5,12.5,2024,Junior,Ryanside Zone Field #2
Port Lauraburgh Hawks,Berryville Jacks,32,1,10.5,12.5,2024,Junior,Arellanoport Facility Field #1
West Justin Grizzlies,Monicafort Wolves,32,1,3.5,5.5,2024,Junior,Josephmouth Hub Field #3
South Sarahaven Wolves,South Larryview Dolphins,32,1,4.0,6.0,2024,Junior,East Kevin Center Field #4
Carltown Bucaneers,North Benjamin Hornets,32,2,12.5,14.5,2024,Junior,Ryanside Zone Field #2
East Joshua Vikings,Ronaldton Pirates,32,1,18.0,20.0,2024,Junior,East Danielton Park Field #3
Port Joannaland Robbers,Jasontown Sox,32,1,11.0,13.0,2024,Junior,East Allisonstad Zone Field #2
New Phillip Hawks,New Christinebury Robbers,32,1,4.5,6.5,2024,Junior,Arellanoport Facility Field #1
Port Susanfort Bobcats,Vincentberg Raptors,32,1,18.0,20.0,2024,Junior,Arellanoport Facility Field #2
West Julie Vikings,West Dakota Hornets,32,3,14.0,16.0,2024,Junior,East Amyland Arena Field #5
Williamsmouth Celtics,Wallacebury Americans,32,1,6.5,8.5,2024,Junior,Arellanoport Facility Field #1
New Breanna Bobcats,Evelynport Eagles,32,1,4.5,6.5,2024,Junior,East Allisonstad Zone Field #2
Ruizshire Raptors,Anthonychester Sabres,32,1,3.5,5.5,2024,Junior,Josephmouth Hub Field #2
Fisherburgh Westerners,Michaeltown Robbers,33,1,8.5,10.5,2024,Junior,Arellanoport Facility Field #1
Randallstad Rappers,Piercemouth Wolves,33,1,11.5,13.5,2024,Junior,Josephmouth Hub Field #5
North Gregory Hawks,Port Kayla Vikings,33,2,10.0,12.0,2024,Junior,Gambleside Court Field #1
Cherylhaven Grizzlies,Websterchester Bears,33,2,19.0,21.0,2024,Junior,Ianbury Complex Field #4
West Zacharymouth Wolves,New Anthony Warriors,33,1,21.0,23.0,2024,Junior,Josephmouth Hub Field #3
Hannahbury Hawks,Port Crystal Robbers,33,1,5.5,7.5,2024,Junior,Josephmouth Hub Field #4
South Tami Bobcats,Meltonton Pirates,33,1,10.5,12.5,2024,Junior,Arellanoport Facility Field #2
Melissaside Warriors,North Danielle Bears,33,1,12.5,14.5,2024,Junior,Arellanoport Facility Field #2
Jorgeland Eagles,Port Anthonystad Dolphins,33,4,8.0,10.0,2024,Junior,East Amyland Arena Field #3
Kingport Bears,West Erichaven Bobcats,33,2,17.0,19.0,2024,Junior,Gambleside Court Field #1
Victoriahaven Mavericks,Lake Rodney Hornets,33,2,10.0,12.0,2024,Junior,East Amyland Arena Field #4
Raymondchester Robbers,East Teresaburgh Chargers,33,1,10.5,12.5,2024,Junior,Arellanoport Facility Field #1
North Leroyborough Rappers,South Jason Vikings,33,1,21.5,23.5,2024,Junior,New Michelle Grounds Field #4
Sabrinaside Chiefs,New Antonioshire Westerners,33,1,1.5,3.5,2024,Junior,Port Royfort Field Field #1
Port Rogerville Bulls,Bartonborough Mavericks,33,1,2.0,4.0,2024,Junior,Josephmouth Hub Field #2
Ianshire Celtics,Nicholschester Mavericks,33,1,16.5,18.5,2024,Junior,Port Hannahshire Oasis Field #5
South Maryberg Westerners,West George Jacks,33,3,0.5,2.5,2024,Junior,East Amyland Arena Field #1
North Virginia Jacks,South Shellyshire Rappers,33,1,5.5,7.5,2024,Junior,Josephmouth Hub Field #5
Julieport Chiefs,Annaland Bulls,33,1,14.5,16.5,2024,Junior,Arellanoport Facility Field #2
Mcphersonberg Sox,Adamchester Jacks,33,2,21.0,23.0,2024,Junior,Ianbury Complex Field #4
West Stephanieshire Westerners,Christopherland Hawks,33,2,12.0,14.0,2024,Junior,Gambleside Court Field #1
Port Lauraburgh Hawks,Port Beverly Sox,33,2,19.0,21.0,2024,Junior,Gambleside Court Field #1
West Justin Grizzlies,Melanieville Hornets,33,1,13.5,15.5,2024,Junior,Josephmouth Hub Field #5
South Sarahaven Wolves,Berryville Jacks,33,1,20.0,22.0,2024,Junior,Josephmouth Hub Field #4
Carltown Bucaneers,Monicafort Wolves,33,2,12.0,14.0,2024,Junior,Ryanside Zone Field #1
East Joshua Vikings,South Larryview Dolphins,33,1,21.5,23.5,2024,Junior,Port Royfort Field Field #4
Port Joannaland Robbers,North Benjamin Hornets,33,1,12.5,14.5,2024,Junior,Arellanoport Facility Field #1
New Phillip Hawks,Ronaldton Pirates,33,2,14.0,16.0,2024,Junior,Ryanside Zone Field #1
Port Susanfort Bobcats,Jasontown Sox,33,1,16.5,18.5,2024,Junior,Arellanoport Facility Field #2
West Julie Vikings,New Christinebury Robbers,33,1,4.5,6.5,2024,Junior,New Michelle Grounds Field #4
Williamsmouth Celtics,Vincentberg Raptors,33,1,14.5,16.5,2024,Junior,Port Hannahshire Oasis Field #3
New Breanna Bobcats,West Dakota Hornets,33,2,16.0,18.0,2024,Junior,Ryanside Zone Field #1
Ruizshire Raptors,Wallacebury Americans,33,2,12.0,14.0,2024,Junior,East Amyland Arena Field #4
Anthonychester Sabres,Evelynport Eagles,33,1,6.5,8.5,2024,Junior,New Michelle Grounds Field #4
Fisherburgh Westerners,Randallstad Rappers,33,1,5.0,7.0,2024,Junior,Arellanoport Facility Field #1
North Gregory Hawks,Michaeltown Robbers,33,3,15.5,17.5,2024,Junior,East Amyland Arena Field #3
Cherylhaven Grizzlies,Piercemouth Wolves,33,1,15.5,17.5,2024,Junior,Josephmouth Hub Field #5
West Zacharymouth Wolves,Port Kayla Vikings,33,1,21.5,23.5,2024,Junior,Josephmouth Hub Field #2
Hannahbury Hawks,Websterchester Bears,33,2,18.0,20.0,2024,Junior,Ryanside Zone Field #1
South Tami Bobcats,New Anthony Warriors,33,1,18.5,20.5,2024,Junior,Arellanoport Facility Field #2
Melissaside Warriors,Port Crystal Robbers,33,2,14.0,16.0,2024,Junior,East Amyland Arena Field #4
Jorgeland Eagles,Meltonton Pirates,33,1,17.5,19.5,2024,Junior,Josephmouth Hub Field #5
Kingport Bears,North Danielle Bears,33,1,12.5,14.5,2024,Junior,Port Hannahshire Oasis Field #3
Victoriahaven Mavericks,Port Anthonystad Dolphins,33,2,5.5,7.5,2024,Junior,East Amyland Arena Field #5
Raymondchester Robbers,West Erichaven Bobcats,33,2,20.0,22.0,2024,Junior,Ryanside Zone Field #1
North Leroyborough Rappers,Lake Rodney Hornets,33,2,21.0,23.0,2024,Junior,Gambleside Court Field #1
Sabrinaside Chiefs,East Teresaburgh Chargers,33,3,12.0,14.0,2024,Junior,East Amyland Arena Field #5
Port Rogerville Bulls,South Jason Vikings,33,1,21.0,23.0,2024,Junior,Port Hannahshire Oasis Field #5
Ianshire Celtics,New Antonioshire Westerners,33,1,19.5,21.5,2024,Junior,East Danielton Park Field #3
South Maryberg Westerners,Bartonborough Mavericks,33,1,4.5,6.5,2024,Junior,Arellanoport Facility Field #2
North Virginia Jacks,Nicholschester Mavericks,33,1,14.5,16.5,2024,Junior,Arellanoport Facility Field #1
Julieport Chiefs,West George Jacks,33,2,16.0,18.0,2024,Junior,East Amyland Arena Field #4
Mcphersonberg Sox,South Shellyshire Rappers,33,1,2.5,4.5,2024,Junior,Josephmouth Hub Field #4
West Stephanieshire Westerners,Annaland Bulls,33,1,17.0,19.0,2024,Junior,East Danielton Park Field #4
Port Lauraburgh Hawks,Adamchester Jacks,33,1,9.0,11.0,2024,Junior,East Allisonstad Zone Field #2
West Justin Grizzlies,Christopherland Hawks,33,3,14.0,16.0,2024,Junior,East Amyland Arena Field #5
South Sarahaven Wolves,Port Beverly Sox,33,1,6.5,8.5,2024,Junior,Arellanoport Facility Field #2
Carltown Bucaneers,Melanieville Hornets,33,1,11.0,13.0,2024,Junior,East Allisonstad Zone Field #2
East Joshua Vikings,Berryville Jacks,33,1,19.5,21.5,2024,Junior,Josephmouth Hub Field #5
Port Joannaland Robbers,Monicafort Wolves,33,2,12.0,14.0,2024,Junior,Ryanside Zone Field #2
New Phillip Hawks,South Larryview Dolphins,33,1,16.5,18.5,2024,Junior,Arellanoport Facility Field #1
Port Susanfort Bobcats,North Benjamin Hornets,33,3,21.0,23.0,2024,Junior,East Amyland Arena Field #2
West Julie Vikings,Ronaldton Pirates,33,3,8.0,10.0,2024,Junior,East Amyland Arena Field #5
Williamsmouth Celtics,Jasontown Sox,33,1,13.0,15.0,2024,Junior,East Allisonstad Zone Field #2
New Breanna Bobcats,New Christinebury Robbers,33,1,4.5,6.5,2024,Junior,East Allisonstad Zone Field #2
Ruizshire Raptors,Vincentberg Raptors,33,2,1.5,3.5,2024,Junior,East Amyland Arena Field #5
Anthonychester Sabres,West Dakota Hornets,33,3,16.5,18.5,2024,Junior,East Amyland Arena Field #5
Evelynport Eagles,Wallacebury Americans,33,4,11.0,13.0,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,North Gregory Hawks,34,1,10.0,12.0,2024,Junior,Josephmouth Hub Field #5
Cherylhaven Grizzlies,Randallstad Rappers,34,1,12.0,14.0,2024,Junior,Josephmouth Hub Field #5
West Zacharymouth Wolves,Michaeltown Robbers,34,1,11.0,13.0,2024,Junior,Arellanoport Facility Field #2
Hannahbury Hawks,Piercemouth Wolves,34,1,14.0,16.0,2024,Junior,Josephmouth Hub Field #5
South Tami Bobcats,Port Kayla Vikings,34,1,21.5,23.5,2024,Junior,Josephmouth Hub Field #3
Melissaside Warriors,Websterchester Bears,34,3,15.0,17.0,2024,Junior,East Amyland Arena Field #2
Jorgeland Eagles,New Anthony Warriors,34,1,16.0,18.0,2024,Junior,Josephmouth Hub Field #5
Kingport Bears,Port Crystal Robbers,34,1,5.5,7.5,2024,Junior,New Michelle Grounds Field #4
Victoriahaven Mavericks,Meltonton Pirates,34,1,15.5,17.5,2024,Junior,Arellanoport Facility Field #2
Raymondchester Robbers,North Danielle Bears,34,2,16.5,18.5,2024,Junior,East Amyland Arena Field #4
North Leroyborough Rappers,Port Anthonystad Dolphins,34,1,20.5,22.5,2024,Junior,Stephenburgh Facility Field #4
Sabrinaside Chiefs,West Erichaven Bobcats,34,2,17.0,19.0,2024,Junior,Ryanside Zone Field #3
Port Rogerville Bulls,Lake Rodney Hornets,34,1,2.0,4.0,2024,Junior,Josephmouth Hub Field #3
Ianshire Celtics,East Teresaburgh Chargers,34,2,3.0,5.0,2024,Junior,East Amyland Arena Field #5
South Maryberg Westerners,South Jason Vikings,34,2,19.0,21.0,2024,Junior,Ryanside Zone Field #3
North Virginia Jacks,New Antonioshire Westerners,34,1,18.0,20.0,2024,Junior,Josephmouth Hub Field #5
Julieport Chiefs,Bartonborough Mavericks,34,1,3.5,5.5,2024,Junior,Josephmouth Hub Field #5
Mcphersonberg Sox,Nicholschester Mavericks,34,2,14.5,16.5,2024,Junior,Ryanside Zone Field #3
West Stephanieshire Westerners,West George Jacks,34,1,21.5,23.5,2024,Junior,Andreville Place Field #4
Port Lauraburgh Hawks,South Shellyshire Rappers,34,1,7.5,9.5,2024,Junior,Arellanoport Facility Field #1
West Justin Grizzlies,Annaland Bulls,34,2,2.0,4.0,2024,Junior,Ianbury Complex Field #4
South Sarahaven Wolves,Adamchester Jacks,34,1,9.0,11.0,2024,Junior,East Allisonstad Zone Field #2
Carltown Bucaneers,Christopherland Hawks,34,1,17.5,19.5,2024,Junior,Arellanoport Facility Field #2
East Joshua Vikings,Port Beverly Sox,34,2,15.5,17.5,2024,Junior,Port Royfort Field Field #1
Port Joannaland Robbers,Melanieville Hornets,34,1,9.5,11.5,2024,Junior,Arellanoport Facility Field #1
New Phillip Hawks,Berryville Jacks,34,1,20.0,22.0,2024,Junior,Josephmouth Hub Field #5
Port Susanfort Bobcats,Monicafort Wolves,34,2,21.0,23.0,2024,Junior,Gambleside Court Field #1
West Julie Vikings,South Larryview Dolphins,34,1,4.0,6.0,2024,Junior,Arellanoport Facility Field #1
Williamsmouth Celtics,North Benjamin Hornets,34,1,11.5,13.5,2024,Junior,Arellanoport Facility Field #1
New Breanna Bobcats,Ronaldton Pirates,34,2,12.5,14.5,2024,Junior,Ryanside Zone Field #3
Ruizshire Raptors,Jasontown Sox,34,2,4.0,6.0,2024,Junior,Ianbury Complex Field #4
Anthonychester Sabres,New Christinebury Robbers,34,1,13.5,15.5,2024,Junior,Arellanoport Facility Field #1
Evelynport Eagles,Vincentberg Raptors,34,2,10.0,12.0,2024,Junior,Ryanside Zone Field #2
Wallacebury Americans,West Dakota Hornets,34,3,17.0,19.0,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,Cherylhaven Grizzlies,34,1,4.5,6.5,2024,Junior,Arellanoport Facility Field #2
West Zacharymouth Wolves,North Gregory Hawks,34,2,5.0,7.0,2024,Junior,Gambleside Court Field #1
Hannahbury Hawks,Randallstad Rappers,34,1,6.5,8.5,2024,Junior,Arellanoport Facility Field #2
South Tami Bobcats,Michaeltown Robbers,34,1,19.5,21.5,2024,Junior,Arellanoport Facility Field #2
Melissaside Warriors,Piercemouth Wolves,34,1,12.5,14.5,2024,Junior,Stephenburgh Facility Field #4
Jorgeland Eagles,Port Kayla Vikings,34,1,21.5,23.5,2024,Junior,Arellanoport Facility Field #2
Kingport Bears,Websterchester Bears,34,1,1.5,3.5,2024,Junior,Ryanside Zone Field #2
Victoriahaven Mavericks,New Anthony Warriors,34,1,11.0,13.0,2024,Junior,East Allisonstad Zone Field #2
Raymondchester Robbers,Port Crystal Robbers,34,1,5.5,7.5,2024,Junior,East Allisonstad Zone Field #2
North Leroyborough Rappers,Meltonton Pirates,34,1,15.5,17.5,2024,Junior,Arellanoport Facility Field #1
Sabrinaside Chiefs,North Danielle Bears,34,2,17.5,19.5,2024,Junior,Port Royfort Field Field #1
Port Rogerville Bulls,Port Anthonystad Dolphins,34,1,17.5,19.5,2024,Junior,Port Hannahshire Oasis Field #5
Ianshire Celtics,West Erichaven Bobcats,34,4,14.5,16.5,2024,Junior,East Amyland Arena Field #3
South Maryberg Westerners,Lake Rodney Hornets,34,2,20.5,22.5,2024,Junior,Ryanside Zone Field #1
North Virginia Jacks,East Teresaburgh Chargers,34,1,8.5,10.5,2024,Junior,East Allisonstad Zone Field #3
Julieport Chiefs,South Jason Vikings,34,2,19.5,21.5,2024,Junior,Port Royfort Field Field #1
Mcphersonberg Sox,New Antonioshire Westerners,34,1,2.5,4.5,2024,Junior,New Michelle Grounds Field #4
West Stephanieshire Westerners,Bartonborough Mavericks,34,2,5.0,7.0,2024,Junior,Ryanside Zone Field #2
Port Lauraburgh Hawks,Nicholschester Mavericks,34,1,17.5,19.5,2024,Junior,Arellanoport Facility Field #1
West Justin Grizzlies,West George Jacks,34,2,3.5,5.5,2024,Junior,Ryanside Zone Field #1
South Sarahaven Wolves,South Shellyshire Rappers,34,1,3.0,5.0,2024,Junior,East Allisonstad Zone Field #2
Carltown Bucaneers,Annaland Bulls,34,1,14.0,16.0,2024,Junior,Port Hannahshire Oasis Field #3
East Joshua Vikings,Adamchester Jacks,34,1,13.0,15.0,2024,Junior,East Allisonstad Zone Field #2
Port Joannaland Robbers,Christopherland Hawks,34,1,15.0,17.0,2024,Junior,East Allisonstad Zone Field #2
New Phillip Hawks,Port Beverly Sox,34,1,6.0,8.0,2024,Junior,East Allisonstad Zone Field #3
Port Susanfort Bobcats,Melanieville Hornets,34,1,17.0,19.0,2024,Junior,East Allisonstad Zone Field #2
West Julie Vikings,Berryville Jacks,34,1,19.5,21.5,2024,Junior,Arellanoport Facility Field #1
Williamsmouth Celtics,Monicafort Wolves,34,1,2.5,4.5,2024,Junior,Arellanoport Facility Field #2
New Breanna Bobcats,South Larryview Dolphins,34,1,19.0,21.0,2024,Junior,East Allisonstad Zone Field #2
Ruizshire Raptors,North Benjamin Hornets,34,2,7.0,9.0,2024,Junior,Ryanside Zone Field #2
Anthonychester Sabres,Ronaldton Pirates,34,4,16.5,18.5,2024,Junior,East Amyland Arena Field #3
Evelynport Eagles,Jasontown Sox,34,2,10.0,12.0,2024,Junior,Ryanside Zone Field #3
Wallacebury Americans,New Christinebury Robbers,34,1,5.0,7.0,2024,Junior,Stephenburgh Facility Field #3
West Dakota Hornets,Vincentberg Raptors,34,3,5.0,7.0,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,West Zacharymouth Wolves,35,1,16.5,18.5,2024,Junior,Arellanoport Facility Field #2
Hannahbury Hawks,Cherylhaven Grizzlies,35,1,13.5,15.5,2024,Junior,Josephmouth Hub Field #5
South Tami Bobcats,North Gregory Hawks,35,2,11.0,13.0,2024,Junior,East Amyland Arena Field #4
Melissaside Warriors,Randallstad Rappers,35,1,12.5,14.5,2024,Junior,Port Hannahshire Oasis Field #3
Jorgeland Eagles,Michaeltown Robbers,35,1,9.5,11.5,2024,Junior,Arellanoport Facility Field #1
Kingport Bears,Piercemouth Wolves,35,1,15.5,17.5,2024,Junior,Josephmouth Hub Field #5
Victoriahaven Mavericks,Port Kayla Vikings,35,1,21.5,23.5,2024,Junior,New Michelle Grounds Field #4
Raymondchester Robbers,Websterchester Bears,35,2,17.5,19.5,2024,Junior,Ryanside Zone Field #2
North Leroyborough Rappers,New Anthony Warriors,35,1,17.5,19.5,2024,Junior,Josephmouth Hub Field #5
Sabrinaside Chiefs,Port Crystal Robbers,35,2,19.5,21.5,2024,Junior,Ryanside Zone Field #2
Port Rogerville Bulls,Meltonton Pirates,35,1,11.5,13.5,2024,Junior,Arellanoport Facility Field #1
Ianshire Celtics,North Danielle Bears,35,2,13.0,15.0,2024,Junior,East Amyland Arena Field #4
South Maryberg Westerners,Port Anthonystad Dolphins,35,3,17.0,19.0,2024,Junior,East Amyland Arena Field #3
North Virginia Jacks,West Erichaven Bobcats,35,2,17.0,19.0,2024,Junior,Ryanside Zone Field #3
Julieport Chiefs,Lake Rodney Hornets,35,2,15.0,17.0,2024,Junior,East Amyland Arena Field #4
Mcphersonberg Sox,East Teresaburgh Chargers,35,2,17.0,19.0,2024,Junior,East Amyland Arena Field #4
West Stephanieshire Westerners,South Jason Vikings,35,1,21.5,23.5,2024,Junior,Port Hannahshire Oasis Field #5
Port Lauraburgh Hawks,New Antonioshire Westerners,35,1,19.5,21.5,2024,Junior,Josephmouth Hub Field #5
West Justin Grizzlies,Bartonborough Mavericks,35,1,3.5,5.5,2024,Junior,New Michelle Grounds Field #4
South Sarahaven Wolves,Nicholschester Mavericks,35,1,13.5,15.5,2024,Junior,Arellanoport Facility Field #1
Carltown Bucaneers,West George Jacks,35,1,21.5,23.5,2024,Junior,Andreville Place Field #4
East Joshua Vikings,South Shellyshire Rappers,35,1,21.5,23.5,2024,Junior,Josephmouth Hub Field #5
Port Joannaland Robbers,Annaland Bulls,35,1,14.0,16.0,2024,Junior,Stephenburgh Facility Field #4
